ip,app,device,os,channel,click_time,attributed_time
90485,18,1,22,107,84318,1000000
77979,12,1,10,328,84318,1000000
58431,19,0,24,213,84319,7438
84888,19,0,0,347,84319,13225
85318,28,1,19,135,84319,1000000
176799,18,1,13,107,84319,50
44744,15,1,13,245,84320,1000000
155632,1,1,19,134,84320,1000000
203270,29,1,19,333,84321,121
26564,25,1,16,259,84321,1000000
166028,19,0,29,333,84322,148
199228,9,1,20,232,84322,1000000
56601,22,1,13,116,84322,1000000
73516,12,1,13,265,84323,1000000
14047,26,1,13,266,84324,1000000
178925,18,1,17,439,84325,1000000
30867,3,1,13,135,84325,1000000
87879,8,1,13,145,84326,1000000
100275,15,1,22,3,84327,1000000
6268,10,1,19,377,84327,20314
212284,3,1,22,130,84327,36810
76900,9,1,13,215,84328,1000000
37434,1,1,13,153,84328,1000000
24847,20,1,13,259,84329,26284
40038,28,1,53,135,84329,1000000
172110,9,1,18,134,84330,1000000
118903,35,1,16,274,84330,4687
125013,2,1,28,435,84330,1000000
31076,18,1,37,420,84331,1000000
136330,19,417,24,282,84332,30
5433,15,1,19,315,84332,1000000
17643,15,1,19,379,84333,1000000
119284,20,1,19,478,84333,3398
177396,19,0,50,213,84333,33861
124153,18,1,16,121,84333,1000000
39092,14,1,19,439,84334,1000000
26622,266,3032,607,347,84335,1000000
144919,19,60,38,213,84335,15
84098,14,1,13,401,84335,1000000
111486,12,1,17,409,84336,1000000
164728,39,1,27,101,84337,127
10314,11,1,19,481,84337,1000000
185701,12,1,14,259,84338,1000000
109537,28,1,31,135,84338,1000000
24329,19,0,21,213,84339,184
19833,27,1,36,122,84339,1000000
71289,35,1,13,274,84339,2281
36549,2,1,19,122,84340,1000000
119422,11,1,18,319,84340,49174
68068,72,1,19,101,84340,287
59540,9,1,13,134,84340,1000000
1693,35,1,19,274,84341,5657
91694,2,1,8,205,84341,1000000
196403,2,1,47,219,84342,1000000
74172,8,1,13,145,84342,11410
205478,19,0,0,347,84342,19125
210539,29,1,1,101,84342,30
45163,6,1,3,125,84343,1000000
138385,5,1,13,377,84343,48952
166227,35,1,19,274,84343,2778
59404,15,1,17,278,84343,1000000
210391,66,1,19,101,84344,49
17149,29,1,22,343,84344,849
60041,23,1,20,153,84344,1000000
75379,14,1,13,467,84345,1000000
115957,9,1,53,134,84345,1000000
131804,115,1,35,203,84346,178
208319,9,1,6,232,84346,1000000
32323,19,1392,59,213,84347,11047
185292,15,1,20,430,84347,1000000
5011,15,1,19,480,84347,1000000
176577,19,581,24,213,84348,114
30479,2,1,19,219,84348,1000000
137034,18,1,13,121,84348,59354
40466,1,1,19,115,84349,1000000
9358,14,1,13,349,84350,1000000
132823,9,1,18,334,84350,1817
44725,2,1,22,452,84350,1000000
122243,18,1,14,107,84351,1000000
42237,19,745,24,213,84351,221
128382,35,1,13,274,84351,695
137052,13,1,19,477,84352,1000000
128117,39,1,15,101,84352,45
191786,11,1,19,481,84353,9702
85056,15,1,13,265,84353,1000000
194476,19,0,24,213,84353,78
131082,19,0,24,213,84353,55
122383,3,1,19,137,84353,1000000
180938,35,1,17,21,84354,118
163326,20,1,8,478,84354,20575
55088,15,1,17,245,84354,1000000
5314,12,1,19,259,84355,1000000
209663,2,1,23,205,84355,1000000
125945,19,0,0,213,84356,26083
54977,35,1,17,274,84356,1463
70859,2,1,8,469,84356,1000000
155609,9,1,13,442,84356,11185
197901,15,1,1,265,84357,34
209663,29,1,10,343,84357,10976
85915,13,1,13,477,84357,14132
38720,14,1,19,349,84357,1000000
206360,2,1,6,435,84357,54
88124,3,1,9,379,84358,1000000
139132,3,1,19,489,84358,328
44327,18,1,14,107,84358,1000000
17853,14,1,19,401,84359,1000000
123635,9,1,16,215,84359,49070
109743,12,1,13,259,84360,1000000
206642,29,1,19,343,84360,32524
56702,6,1,42,459,84360,1000000
144170,145,450,24,320,84361,116
47327,1,1,19,153,84361,1000000
29315,19,0,38,347,84362,13068
69173,35,1,13,274,84362,421
181717,3,1,13,442,84362,1000000
137529,121,1,19,203,84362,156
154930,2,1,20,401,84362,23575
40635,12,1,8,328,84363,1000000
17376,9,1,19,134,84363,1000000
27685,19,275,38,213,84364,6952
61629,18,1,19,121,84364,1000000
133825,28,1,13,135,84365,786
97412,19,0,0,213,84365,484
56332,25,1,37,259,84365,1000000
108351,19,472,21,213,84365,30028
1567,22,1,22,116,84365,1000000
169588,35,1,18,274,84366,401
21166,18,1,19,439,84366,1000000
36370,9,1,6,215,84367,1000000
114120,3,1,12,137,84368,1000000
34137,82,1,19,21,84368,14872
48170,12,1,19,178,84368,1000000
187960,19,0,21,213,84369,5591
196692,35,1,22,274,84369,1333
42289,3,2,9,115,84369,1000000
93525,24,1,13,105,84369,13196
191898,19,0,0,213,84369,562
178868,29,1,15,101,84370,44
36897,12,1,13,205,84370,1000000
105560,207,2,145,407,84370,38573
39287,35,1,20,274,84370,1144
43322,11,1,22,173,84371,1000000
82755,1,1,19,134,84371,1000000
203346,19,0,0,213,84372,63
51992,1,1,13,17,84372,1000000
106279,82,1,22,21,84372,20717
193434,26,1,22,121,84372,34610
179543,9,1,19,442,84372,59126
33060,8,1,8,145,84372,52542
78000,25,1,14,259,84373,1000000
210132,5,1,8,113,84373,32
175615,19,0,0,213,84373,81
55208,9,1,13,215,84373,1000000
12148,11,1,25,487,84374,1000000
42164,8,1,13,145,84375,1000000
37917,12,1,25,259,84375,1000000
48282,2,1,9,237,84376,1000000
125672,35,1,16,274,84377,10550
21992,18,1,13,439,84377,1000000
158502,29,1,13,101,84377,50
1113,11,1,6,173,84378,1000000
118252,15,1,19,480,84378,1000000
81834,11,1,20,319,84379,1000000
198871,5,1,28,113,84380,32
60666,3,1,28,402,84380,1000000
77237,35,1,41,21,84380,11682
173892,2,1,19,219,84380,2900
126320,25,1,8,259,84380,1000000
103203,18,1,12,107,84381,1000000
208454,64,1,13,459,84382,1000000
126297,14,1,8,467,84382,1000000
14645,2,1,16,205,84382,601
81895,3,1,13,424,84383,1000000
30713,3,1,19,137,84384,1000000
21601,12,1,15,178,84385,1000000
43963,12,1,23,259,84385,1000000
88023,1,1,19,153,84386,1000000
145040,29,1,13,333,84386,44
127057,15,1,19,140,84387,1000000
106308,9,1,19,134,84387,1000000
119818,9,1,13,258,84388,1000000
154217,35,1,37,274,84388,218
195228,3,1,41,442,84389,1000000
17165,19,0,50,213,84389,1056
70357,1,1,19,134,84389,1000000
30443,107,1,13,171,84390,58469
68976,2,1,13,219,84390,1000000
168880,48,1,13,213,84390,44
182041,2,1,22,213,84390,82
105855,23,1,35,153,84391,1000000
205301,2,1,25,122,84392,1000000
201096,19,0,0,213,84392,18517
120608,2,1,13,122,84392,1000000
137847,39,1,13,213,84393,181
7574,5,1,19,377,84393,31978
35984,15,1,17,245,84393,1000000
198493,35,1,17,274,84393,9461
118932,17,1,19,134,84394,1000000
171772,19,0,24,213,84394,37
101480,15,1,18,268,84394,1000000
70343,12,1,41,259,84395,1000000
165260,3,1,6,442,84395,24
48962,19,6,29,213,84396,91
18538,3,1,13,115,84396,1000000
17059,35,1,22,274,84396,56
56344,3,1,13,480,84396,1000000
113326,2,1,13,212,84397,1000000
101716,3,1,22,115,84398,1000000
2842,3,1,19,442,84398,8679
88585,18,1,19,439,84398,1000000
143457,6,1,13,125,84399,1000000
149373,121,1,35,203,84400,71
176627,35,1,19,274,84400,144
211363,1,1,13,134,84400,1000000
69173,35,1,13,274,84400,176
98391,19,0,0,213,84400,537
71809,35,1,13,21,84401,1498
3454,15,1,19,140,84401,1000000
109299,29,1,30,343,84401,1000000
179494,19,0,29,213,84402,80
86479,1,1,20,134,84402,1000000
15877,35,1,20,21,84402,3514
114736,3,1,53,480,84403,1000000
11837,29,1,19,213,84403,11886
37472,18,1,17,107,84404,1000000
128530,19,0,24,347,84404,58590
146159,19,0,24,213,84404,84
91536,2,1,22,205,84404,1000000
37794,3,1,15,379,84405,6139
173953,3,1,17,205,84405,1000000
96591,1,1,19,134,84406,1000000
32932,12,1,18,265,84406,1000000
29025,15,1,9,130,84407,1000000
132415,72,1,22,101,84407,59
98263,29,1,19,101,84408,27241
27561,14,1,14,134,84408,1000000
35182,15,1,14,386,84408,1000000
129403,3,1,6,409,84409,32
114276,21,1,12,128,84409,1000000
45925,35,1,19,21,84409,1855
37892,19,56,24,213,84410,2399
129633,19,0,29,213,84410,43
141693,72,1,19,101,84410,636
108463,12,1,19,245,84410,1000000
31512,24,1,19,105,84410,25628
185317,19,0,38,210,84410,21331
40056,18,1,28,121,84411,1000000
165441,10,1,53,113,84411,34
14860,2,1,13,452,84411,1000000
52443,14,1,18,480,84412,8368
1716,18,1,19,134,84412,1000000
148804,45,1,27,419,84412,11
73008,10,1,2,113,84413,1000000
70896,18,1,19,439,84413,1000000
73362,15,1,1,140,84414,1000000
195483,27,1,30,122,84415,1000000
88634,35,1,28,274,84415,1166
79881,8,2,28,145,84415,1000000
191313,29,1,19,101,84416,21981
201189,10,1,13,377,84416,44423
109878,18,1,3,107,84416,1000000
188961,108,1,19,243,84416,74
38692,29,1,13,213,84416,13568
104411,2,1,13,452,84417,1000000
14910,8,1,19,145,84417,11174
210734,2,1,19,477,84417,1000000
194554,19,0,24,213,84418,8802
48170,9,1,1,215,84418,1000000
19510,18,1,13,439,84419,1000000
137476,24,1,41,105,84419,1000000
196763,20,1,41,259,84420,1000000
196692,35,1,22,274,84421,227
5348,2,1,19,435,84421,1000000
132408,14,1,9,113,84422,1000000
35533,12,1,15,259,84422,1000000
60893,3,1,6,442,84423,1000000
153553,35,1,13,274,84423,1633
182500,9,1,22,134,84424,1000000
73181,29,1,3,213,84424,31
49582,9,1,13,334,84424,1419
192099,19,0,21,347,84424,1720
110405,9,1,13,232,84424,1000000
170362,51,0,21,203,84424,137
75573,19,0,0,347,84425,9210
49407,1,1,19,137,84425,1000000
145084,35,1,10,274,84425,9650
100157,18,1,13,107,84426,1000000
137052,64,2,11,459,84426,1000000
51361,2,1,22,213,84427,118
212367,9,1,13,334,84427,1000000
10422,35,1,13,274,84427,3144
54691,18,1,14,121,84428,1000000
185670,50,0,24,213,84428,3464
44067,3,1,13,137,84428,1000000
78787,2,1,13,122,84429,1000000
33870,19,0,21,347,84429,1618
145784,105,1,19,451,84430,220
6853,12,1,1,265,84430,1000000
7422,3,1,13,115,84431,1000000
181717,21,1,13,128,84431,1000000
63913,35,1,13,274,84431,870
163174,10,1,19,317,84431,29606
65687,29,1,16,210,84432,4604
88131,8,1,19,145,84432,1000000
18788,35,1,13,21,84432,13518
41576,15,1,19,386,84433,1000000
119369,160,1,37,457,84433,1000000
206941,9,1,19,134,84434,38168
68247,23,1,13,153,84434,1000000
56134,6,1,13,125,84435,1000000
81643,19,50,0,282,84435,84
143031,19,74,24,213,84435,88
5314,13,1,13,477,84435,1000000
72287,10,1,19,317,84436,15469
22588,13,1,13,477,84436,1000000
68923,15,1,27,412,84437,1000000
102264,45,1,13,411,84438,525
124250,12,1,17,245,84438,1000000
119436,10,2,13,113,84438,1000000
4466,29,1,19,213,84438,2716
193532,2,1,16,122,84439,1000000
93587,18,1,2,439,84440,1000000
186553,3,1,13,442,84440,31328
53454,9,1,18,134,84440,1000000
64345,35,1,10,21,84441,12304
27429,29,1,15,213,84441,59
104548,23,1,17,153,84441,1000000
180016,3,1,13,409,84442,1000000
175837,3,1,13,402,84443,1000000
199754,19,54,0,213,84443,108
63819,2,2,10,477,84443,1000000
44426,9,1,19,232,84443,781
121916,14,1,20,463,84444,1000000
65199,35,1,19,274,84445,13
100213,3,1,8,442,84445,1000000
202090,15,1,19,278,84446,1000000
17899,26,1,1,121,84446,1000000
96057,12,1,28,481,84447,1000000
191759,3,1,11,442,84448,1000000
54287,3,1,19,130,84448,1000000
38265,14,1,19,467,84448,390
98408,19,0,29,213,84449,51326
86840,9,1,23,134,84449,1000000
36257,15,1,13,245,84450,1000000
96165,2,1,19,469,84450,1000000
185020,9,1,19,134,84451,48334
2589,13,1,31,477,84451,1000000
19501,3,1,15,135,84452,1000000
89569,24,1,17,105,84453,1000000
17231,18,1,13,134,84453,1000000
151574,9,1,37,334,84454,2665
13073,8,1,13,145,84454,1000000
35810,13,1,19,477,84455,1000000
64341,23,1,3,153,84455,1000000
38633,12,1,18,178,84456,1000000
96983,12,1,23,245,84457,1000000
75871,8,1,13,145,84458,1000000
101527,20,1,37,478,84458,1000000
205746,19,0,38,347,84459,12149
341,14,1,13,349,84459,1000000
20361,96,0,24,213,84459,56
189625,14,1,13,489,84460,1000000
72450,2,1,19,237,84460,1000000
62094,19,0,0,213,84461,1531
179336,29,1,13,213,84461,69
41203,18,3032,607,107,84461,1000000
106178,27,1,18,153,84462,1000000
44555,9,1,47,234,84463,1000000
25152,23,1,25,153,84463,1000000
145189,15,1,13,245,84464,1000000
28982,19,0,24,213,84464,2909
32496,9,1,8,134,84464,26081
110682,1,1,13,134,84465,1000000
21249,9,1,17,244,84465,17353
122140,15,1,13,386,84465,1000000
147066,9,1,13,134,84466,5039
8620,18,1,19,439,84466,1000000
98293,15,1,19,278,84467,1000000
167746,29,1,25,213,84467,57
78950,10,1,44,113,84467,1000000
58172,9,1,13,215,84468,1000000
113326,13,1,19,477,84469,1000000
52469,19,0,21,347,84469,47081
33835,15,1,13,265,84470,1000000
37472,19,0,0,213,84470,9945
77403,9,1,25,134,84470,1000000
40754,19,0,50,213,84471,19683
41378,64,1,19,459,84471,1000000
80409,19,0,24,347,84472,28503
107164,2,1,14,435,84472,1000000
77616,8,1,13,145,84472,1000000
210190,19,0,24,347,84473,40044
80080,3,1,17,489,84473,1000000
72343,2,1,13,469,84474,1000000
10136,19,0,24,213,84474,129
31784,14,1,19,401,84475,1734
59262,18,1,19,121,84475,1000000
26814,29,1,16,343,84475,42225
163327,19,0,38,213,84475,69
25299,3,1,37,452,84475,1000000
138715,19,0,0,213,84476,108
119278,13,1,19,477,84476,1000000
40404,66,1,53,101,84476,200
53454,12,1,19,205,84477,1000000
8482,18,3032,607,107,84478,1000000
206074,19,0,24,213,84478,71
40289,82,1,14,21,84478,18785
31883,12,1,13,245,84478,1000000
133807,79,1,13,213,84478,3110
153914,19,0,24,268,84479,55
105587,18,1,25,107,84479,1000000
98602,2,1,18,219,84480,1000000
77055,51,0,21,203,84480,55313
77355,26,1,19,121,84480,9540
76848,35,1,1,274,84480,285
172959,43,1,19,330,84480,41199
129196,3,1,19,19,84481,379
5729,1,1,17,135,84481,1000000
105910,15,1,3,245,84481,1000000
73516,3,1,16,466,84482,1000000
209588,2,1,13,212,84483,1000000
464,19,0,0,347,84483,21188
170516,72,1,19,101,84484,143
123745,3,1,13,379,84484,1000000
35731,19,0,29,213,84484,27
197827,72,1,13,101,84484,103
70494,2,1,19,452,84484,1000000
211178,19,0,24,213,84485,15460
132679,13,1,19,477,84485,1000000
132846,35,1,6,274,84485,9
8297,11,1,20,319,84485,41819
11862,35,1,19,274,84486,628
142033,19,0,21,213,84486,73
200627,19,0,24,347,84486,46628
148603,3,1,19,480,84486,1000000
70552,20,1,13,478,84486,2597
105637,18,1,13,121,84487,1000000
51514,1,1,20,153,84487,1000000
106136,8,1,1,145,84488,1000000
160207,29,1,20,213,84489,1000000
7448,12,1,12,245,84489,1000000
167856,15,1,12,315,84490,1000000
208331,19,0,21,333,84490,58
9980,2,1,22,122,84491,1000000
159248,12,1,6,497,84491,40
46699,23,1,13,153,84492,1000000
60191,2,1,13,205,84492,1000000
73516,34,1,19,243,84493,6332
25337,2,1,15,469,84493,1000000
174397,72,1,37,101,84493,13
37363,9,1,18,215,84494,1000000
135007,10,1,13,113,84494,9790
138259,29,1,13,213,84494,5216
42799,3,1,19,379,84494,1000000
184600,19,44,0,282,84495,65
93266,14,1,13,442,84495,1000000
159706,2,1,40,435,84495,28
43842,9,1,14,134,84496,1000000
49600,29,1,19,101,84496,10603
29356,50,0,24,213,84496,8371
19964,12,1,44,424,84497,1000000
100275,2,1,32,477,84497,1000000
106241,11,1,15,21,84498,26875
49495,11,1,19,481,84498,13208
194362,35,1,35,274,84498,52477
158417,15,1,13,245,84498,1000000
166058,72,1,19,101,84498,158
30246,15,1,15,245,84499,1000000
118229,19,0,24,213,84499,118
19868,11,1,47,319,84499,1000000
91584,29,1,19,343,84500,1842
85329,19,0,0,347,84500,792
132309,72,1,10,101,84500,492
77461,9,1,8,234,84500,1000000
40289,3,1,17,135,84501,1000000
152557,82,1,13,21,84501,78
51918,3,1,26,19,84502,1000000
76420,2,1,13,435,84502,1000000
123152,2,1,25,401,84502,4498
175153,35,1,10,274,84502,28705
199345,29,1,13,101,84503,56
7699,9,1,47,442,84503,1000000
197243,25,1,41,259,84504,1000000
75807,2,1,19,452,84504,1000000
195049,19,37,24,213,84505,163
73487,14,1,13,463,84505,1000000
87539,9,1,19,134,84506,1000000
37813,20,1,13,478,84506,891
12540,9,1,19,215,84507,1000000
96659,35,1,19,21,84507,27206
201738,18,1,13,107,84507,1000000
5333,14,1,18,463,84508,1000000
16965,15,1,13,480,84508,8720
166068,19,16,0,213,84508,46
39546,21,1,17,128,84509,1000000
133209,35,1,19,274,84509,1874
80522,12,1,19,265,84509,1000000
152170,3,1,8,424,84510,1000000
110999,12,1,15,328,84511,1000000
175371,29,1,19,213,84511,101
146132,98,1,10,222,84511,65
146751,29,1,19,210,84511,17226
115663,8,1,13,145,84512,1000000
31784,27,1,19,153,84512,1000000
98944,19,3103,38,333,84513,77
41215,9,1,14,258,84513,1000000
156574,19,0,24,213,84513,48
177793,19,0,24,213,84513,94
73516,2,1,18,477,84514,1000000
23541,3,1,10,424,84514,1000000
31357,28,1,19,135,84515,1000000
74456,35,1,13,274,84515,8260
149874,10,1,49,113,84516,33
163863,35,1,19,274,84516,1713
211910,15,1,25,140,84516,1000000
144373,19,101,29,213,84516,135
96963,14,1,4,480,84517,1000000
14047,35,1,25,274,84517,3806
70712,2,1,19,237,84517,1000000
31278,20,1,13,259,84518,9367
13573,14,1,13,442,84518,1000000
209053,19,114,0,333,84518,59
105456,15,1,13,245,84519,1000000
197138,19,20,38,213,84519,48
168996,19,0,24,347,84519,891
56545,14,1,18,439,84519,1000000
148823,35,1,19,274,84520,8114
48933,9,1,17,215,84520,11985
123701,8,2,19,140,84520,1000000
105540,12,1,13,497,84521,1000000
152962,14,1,1,480,84521,31
114878,2,1,19,205,84521,1000000
138807,3,1,40,424,84522,47
146001,9,2,26,215,84522,1000000
163692,19,0,0,213,84522,38
102443,18,1,3,134,84523,1000000
203624,34,1,19,243,84523,369
206067,2,1,109,435,84523,1000000
63988,35,1,20,274,84524,1666
106136,8,1,1,145,84524,1000000
19064,15,1,19,315,84525,1000000
184958,35,1,19,21,84525,1367
187788,29,1,3,213,84525,34
2498,18,3032,607,107,84526,1000000
147364,2,1,19,401,84526,1000000
157965,35,1,19,274,84526,9785
168694,45,1,11,419,84527,14
163180,2,1,13,122,84527,1000000
152962,2,1,1,469,84528,37
59929,2,1,19,477,84528,1000000
42294,14,1,14,480,84528,1000000
29976,18,1,13,121,84529,1000000
171236,19,236,21,213,84529,1179
152939,19,0,21,213,84529,39
50489,9,1,6,232,84530,1000000
61779,19,0,0,347,84530,11093
191223,19,16,0,213,84530,52860
95145,15,1,19,386,84530,1000000
110844,11,1,13,219,84531,22201
60941,15,1,15,245,84531,1000000
173789,35,1,17,274,84531,15426
97646,15,1,19,245,84532,1000000
162386,6,1,19,125,84532,1000000
89990,14,1,19,401,84533,1000000
66724,14,1,13,463,84534,1000000
118145,35,1,18,274,84534,1077
8557,13,1,17,477,84534,1000000
169182,10,1,13,377,84535,1000000
207577,19,0,24,213,84536,56
28563,8,1,9,145,84536,1000000
170373,35,1,13,274,84536,7828
120962,19,0,21,213,84536,12271
16469,35,1,13,274,84536,850
208736,26,1,13,266,84536,8237
99681,103,1,19,21,84537,1000000
15411,12,1,47,19,84537,1000000
150954,19,0,24,213,84538,71
126610,45,1,19,213,84538,113
133783,12,1,31,259,84538,1000000
196,39,1,19,101,84538,185
202519,14,1,8,401,84539,1000000
115195,25,1,19,259,84539,1000000
66849,18,1,19,121,84539,1845
172465,14,1,13,439,84540,1000000
171155,18,1,17,121,84541,1000000
78095,19,0,24,347,84541,30270
183998,12,1,3,245,84541,1000000
154430,3,1,19,205,84542,1000000
128120,35,1,37,274,84543,934
90509,18,1,13,121,84543,1000000
4065,9,1,13,134,84543,48335
69946,18,1,37,107,84543,1000000
33835,19,337,21,213,84544,110
60269,19,33,29,213,84544,45500
145896,2,1,19,258,84544,1000000
106755,26,1,19,266,84544,24191
191785,19,0,50,347,84545,42498
18966,2,1,8,219,84545,1000000
146998,29,1,19,213,84545,231
26241,12,1,73,259,84546,1000000
62172,19,0,24,213,84546,3176
114122,9,1,13,334,84546,1000000
159418,83,0,24,171,84546,208
195001,19,0,21,213,84547,278
53942,10,1,13,113,84547,1000000
133617,72,1,19,101,84547,495
81167,1,1,13,452,84548,1000000
125169,20,1,13,259,84548,8109
160793,3,1,19,173,84548,1000000
150920,3,1,28,115,84549,28
71969,17,1,13,280,84549,1000000
37558,9,1,13,215,84550,1000000
146088,29,1,13,213,84550,222
70522,12,2,9,265,84550,1000000
7265,14,1,13,446,84551,1000000
75177,8,1,13,145,84551,8188
185443,3,1,19,205,84552,1000000
7448,1,1,8,150,84553,1000000
105475,18,1,18,107,84553,1156
66033,20,1,13,259,84553,15115
34587,12,1,13,265,84553,1000000
100339,9,1,13,134,84554,1000000
